Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Nick Castellanos,R,Joe Musgrove,R,3,3,1,0,0,0,0,0,0,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=musgro000joe&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Joe Musgrove,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=musgro000joe&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Joe Musgrove,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=musgro000joe&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Matt Reynolds,R,1,0,0,0,0,0,0,0,0,"",1,"","",0,0,0,1,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=reynol003mat&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Kyle Barraclough,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=barrac000kyl&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Kyle Barraclough,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=barrac000kyl&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Alex Lange,R,5,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lange-000ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Alex Lange,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=lange-000ale&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Alex Lange,R,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=lange-000ale&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Alex Lange,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=lange-000ale&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Alex Lange,R,3,2,0,0,0,0,0,1,1,0,0.33300000000000002,0,0.33300000000000002,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=lange-000ale&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Félix Bautista,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bautis002fel&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Félix Bautista,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=bautis002fel&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Félix Bautista,R,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=bautis002fel&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Glenn Otto,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Glenn Otto,R,8,7,3,2,0,0,1,1,0,0.42899999999999999,0.5,0.71399999999999997,1.214,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Glenn Otto,R,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Glenn Otto,R,3,2,0,0,0,0,0,0,2,0,0.33300000000000002,0,0.33300000000000002,0,0,0,1,0,"",versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Glenn Otto,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Glenn Otto,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Glenn Otto,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Glenn Otto,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Adley Rutschman,S,Glenn Otto,R,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=otto--000gle&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Nabil Crismatt,R,3,3,1,1,0,0,0,0,0,0.33300000000000002,0.33300000000000002,0.66700000000000004,1,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=crisma000nab&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Nabil Crismatt,R,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=crisma000nab&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Nabil Crismatt,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=crisma000nab&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Nabil Crismatt,R,3,2,2,2,0,0,2,0,0,1,0.66700000000000004,2,2.6669999999999998,0,1,0,0,0,"",versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=crisma000nab&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Nabil Crismatt,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=crisma000nab&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Nabil Crismatt,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=crisma000nab&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Nabil Crismatt,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=crisma000nab&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Ray Kerr,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=kerr--000ray&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Clayton Kershaw,L,6,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=kersha001cla&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Clayton Kershaw,L,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=kersha001cla&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Clayton Kershaw,L,4,4,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=kersha001cla&year_min=2022&year_max=2022&seasons_type=forall
