Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Nick Castellanos,R,Austin Gomber,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=gomber000aus&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Austin Gomber,L,6,6,4,0,0,0,0,0,1,0.667,0.667,0.667,1.333,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=gomber000aus&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Cole Irvin,L,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=irvin-000col&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Cole Irvin,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=irvin-000col&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Cole Irvin,L,2,2,1,0,0,1,1,0,0,0.5,0.5,2,2.5,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=irvin-000col&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Cole Irvin,L,2,2,1,0,0,1,1,0,0,0.5,0.5,2,2.5,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=irvin-000col&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Cole Irvin,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=irvin-000col&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,José Buttó,R,3,3,1,0,1,0,1,0,1,0.333,0.333,1,1.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=butto-000jos&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,José Buttó,R,5,5,1,0,0,1,2,0,1,0.2,0.2,0.8,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=butto-000jos&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Mason Thompson,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Mason Thompson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Mason Thompson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Mason Thompson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Mason Thompson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Mason Thompson,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Mason Thompson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Mason Thompson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Mason Thompson,R,5,5,2,1,0,0,1,0,1,0.4,0.4,0.6,1,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Mason Thompson,R,3,3,2,1,0,0,1,0,0,0.667,0.667,1,1.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Mason Thompson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Mason Thompson,R,3,3,2,0,1,0,1,0,0,0.667,0.667,1.333,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=thomps000mas&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Max Scherzer,R,3,3,1,0,0,1,2,0,2,0.333,0.333,1.333,1.667,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=scherz001max&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Max Scherzer,R,5,5,1,0,0,1,4,0,1,0.2,0.2,0.8,1,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=scherz001max&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Max Scherzer,R,5,4,0,0,0,0,0,1,1,0,0.2,0,0.2,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=scherz001max&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Max Scherzer,R,6,6,1,0,0,1,1,0,2,0.167,0.167,0.667,0.833,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=scherz001max&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Max Scherzer,R,6,5,5,0,0,1,2,0,0,1,0.833,1.6,2.433,0,1,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=scherz001max&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Ken Waldichuk,L,6,5,0,0,0,0,0,1,0,0,0.167,0,0.167,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=waldic000ken&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Ken Waldichuk,L,5,3,1,0,0,0,0,2,0,0.333,0.6,0.333,0.933,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=waldic000ken&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Ken Waldichuk,L,3,2,0,0,0,0,0,1,2,0,0.333,0,0.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=waldic000ken&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Ken Waldichuk,L,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=waldic000ken&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Ken Waldichuk,L,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=waldic000ken&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Dylan Coleman,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=colema000dyl&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Dylan Coleman,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=colema000dyl&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Dylan Coleman,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=colema000dyl&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Touki Toussaint,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Touki Toussaint,R,4,2,0,0,0,0,1,1,0,0,0.25,0,0.25,0,1,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Touki Toussaint,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Touki Toussaint,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Touki Toussaint,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Touki Toussaint,R,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Touki Toussaint,R,3,3,1,1,0,0,1,0,0,0.333,0.333,0.667,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Touki Toussaint,R,3,2,0,0,0,0,0,0,0,0,0.333,0,0.333,0,0,0,1,0,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=toussa000tou&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Tyler Wells,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=wells-002tyl&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Tyler Wells,R,4,2,1,0,0,1,1,2,1,0.5,0.75,2,2.75,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=wells-002tyl&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Jason Foley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=foley-000jas&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Jason Foley,R,3,2,1,0,0,0,1,0,0,0.5,0.667,0.5,1.167,0,0,0,1,0,DET,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=foley-000jas&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Jason Foley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=foley-000jas&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Jason Foley,R,1,1,1,0,0,1,2,0,0,1,1,4,5,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=foley-000jas&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Jason Foley,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=foley-000jas&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Jason Foley,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=foley-000jas&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Marcus Stroman,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Marcus Stroman,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Marcus Stroman,R,3,2,0,0,0,0,1,1,1,0,0.333,0,0.333,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Marcus Stroman,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Marcus Stroman,R,3,3,1,1,0,0,1,0,0,0.333,0.333,0.667,1,0,0,0,0,1,NYY,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Marcus Stroman,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Marcus Stroman,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Marcus Stroman,R,3,1,0,0,0,0,1,1,0,0,0.333,0,0.333,0,1,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Marcus Stroman,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,NYY,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Marcus Stroman,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=stroma001mar&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Taijuan Walker,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Taijuan Walker,R,5,5,1,0,0,0,0,0,1,0.2,0.2,0.2,0.4,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Taijuan Walker,R,6,5,1,0,0,0,0,1,1,0.2,0.333,0.2,0.533,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Taijuan Walker,R,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Taijuan Walker,R,5,4,1,1,0,0,0,0,1,0.25,0.25,0.5,0.75,1,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Taijuan Walker,R,4,4,3,1,0,0,0,0,0,0.75,0.75,1,1.75,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Taijuan Walker,R,3,2,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Taijuan Walker,R,12,10,2,2,0,0,2,1,3,0.2,0.333,0.4,0.733,0,0,0,1,0,PHI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Taijuan Walker,R,8,6,2,0,0,1,2,2,1,0.333,0.5,0.833,1.333,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Taijuan Walker,R,7,7,1,0,0,0,1,0,0,0.143,0.143,0.143,0.286,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=walker001tai&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Blake Snell,L,3,3,2,1,0,0,0,0,0,0.667,0.667,1,1.667,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=snell-000bla&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Blake Snell,L,4,3,3,1,0,1,1,1,0,1,1,2.333,3.333,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=snell-000bla&year_min=2023&year_max=2023&seasons_type=forall
